Epoch,Train Loss,Train Accuracy,Train F1-Score,Test Loss,Test Accuracy,Test F1-Score
70,2.2810582107543946,91.2725,0.9128588373976914,2.317536477070705,88.29,0.8824045787507648
71,2.280437370300293,91.3475,0.9136480301781542,2.315023355423265,88.65,0.8861103325982356
72,2.2803792251586916,91.3175,0.9133291207761539,2.3148482012900575,88.49,0.8842316559341463
73,2.281132370376587,91.245,0.912604068822717,2.3116162263663713,88.57,0.8852660307656631
74,2.280492657470703,91.26,0.9127455261495124,2.312513810054512,88.65,0.885980631057436
75,2.280119514465332,91.32,0.9133396787698335,2.313959141445767,88.51,0.8847577050293072
76,2.279633298873901,91.285,0.913050150073618,2.3142530705518785,88.59,0.8853462225628241
77,2.2815093029022218,91.105,0.9112000333036563,2.3148122744955075,88.25,0.8817792349515545
78,2.279382757568359,91.2675,0.912863227153902,2.313514332862417,88.46,0.8843973579058338
79,2.281180421066284,91.195,0.9121116460893967,2.3164182119308765,88.18,0.8812807676083773
80,2.2788488639831543,91.3325,0.9135214304536583,2.3117044898355084,88.4,0.8835334246987844
81,2.2805156589508058,91.3125,0.9132440171892491,2.312015352735094,88.5,0.88444836154902
82,2.277886262512207,91.4775,0.914871609075819,2.3143753428368052,88.48,0.8841586361933937
83,2.278764352798462,91.4125,0.9142856944219926,2.31184430486837,88.54,0.8846592460839966
84,2.2806877796173097,91.255,0.9126863955401445,2.3129449118474485,88.49,0.8841669505240329
85,2.278400820541382,91.4025,0.9142109129957049,2.3143422466934105,88.56,0.8849427020466234
86,2.28011125869751,91.235,0.9124311947170228,2.3123640998913224,88.73,0.886591821428862
87,2.279458414840698,91.385,0.9140604454216973,2.3121754485330763,88.79,0.8874402384701588
88,2.279411617279053,91.4025,0.9141980031297372,2.310917643225117,88.86,0.888071471293
89,2.2785489795684812,91.3675,0.9138870366407802,2.312374851506227,88.58,0.8852454785117877
90,2.2772047901153565,91.355,0.9136693027539069,2.3097573511160103,88.89,0.8882527838156671
91,2.277902825164795,91.46,0.9147080382876298,2.3122066631438627,88.76,0.8871995269277313
92,2.2794602390289307,91.285,0.9130636194918234,2.3122553886122006,88.36,0.8830620831799318
93,2.2770516757965087,91.54,0.9155442549505654,2.3117445016362863,88.52,0.8844715352298779
94,2.2785887050628664,91.35,0.9135426985828984,2.312162844238767,88.43,0.8837505415177599
95,2.2791718379974366,91.3575,0.9137794143292605,2.3127088850470865,88.6,0.8857748878721985
96,2.2781052322387696,91.3725,0.9137678393560776,2.3094033617882213,88.75,0.8872122587916026
97,2.276144120788574,91.355,0.9136651611555757,2.311755769571681,88.61,0.8858586152968259
98,2.277167722702026,91.2225,0.9124504177119639,2.3130387136131336,88.81,0.8875073542910172
99,2.276557093048096,91.5875,0.9160749164229135,2.309153180213491,88.6,0.8854388801670501
100,2.275410397338867,91.5925,0.9160736175879869,2.312025560694895,88.46,0.884075693867181
